        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
11:46:06.715,    361808,    -0.191,     0.230,     0.053,     0.304,    -0.311,    -1.957,     9.609,     9.811,    -1.404,    -3.479,     0.122,     3.754,     0.906,   -26.436,   -13.142,    29.536,     31.24,   991.555,   182.211,    0.9975,   -0.0651,   -0.0033,    0.0253,    -7.465,    -0.181,     2.917,     0.000,     0.000,     0.000,         0, idle,    -0.201,     0.225,     0.000,     0.302, 2492,  01
11:46:06.747,    361841,     0.010,     0.139,    -0.153,     0.207,    -0.091,    -2.034,     9.460,     9.677,     0.000,    -3.906,     0.977,     4.026,     1.057,   -26.285,   -12.991,    29.339,     31.24,   991.555,   182.211,    0.9975,   -0.0651,   -0.0043,    0.0261,    -7.476,    -0.280,     3.005,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.100,    -0.182,     0.208, 2492,  01
11:46:06.775,    361874,    -0.077,     0.096,     0.048,     0.132,    -0.158,    -2.086,     9.604,     9.829,     2.075,    -3.357,     1.465,     4.210,     0.755,   -25.983,   -12.840,    28.992,     31.24,   991.555,   182.206,    0.9975,   -0.0646,   -0.0052,    0.0266,    -7.421,    -0.396,     3.076,     0.000,     0.000,     0.000,         0, idle,    -0.081,     0.096,     0.024,     0.128, 2490,  01
11:46:06.807,    361907,     0.038,     0.100,    -0.292,     0.311,    -0.024,    -2.058,     9.264,     9.490,     4.883,    -2.869,    -1.770,     5.933,     0.604,   -26.285,   -12.991,    29.326,     31.24,   991.556,   182.195,    0.9976,   -0.0635,   -0.0061,    0.0268,    -7.295,    -0.500,     3.109,     0.000,     0.000,     0.000,         0, idle,     0.033,     0.033,    -0.311,     0.315, 2487,  01
11:46:06.843,    361940,    -0.033,     0.134,    -0.258,     0.293,    -0.081,    -1.991,     9.307,     9.518,     8.118,    -3.052,    -6.531,    10.856,     0.604,   -26.436,   -13.142,    29.529,     31.24,   991.557,   182.190,    0.9977,   -0.0617,   -0.0070,    0.0256,    -7.092,    -0.615,     2.983,     0.000,     0.000,     0.000,         0, idle,    -0.038,     0.072,    -0.282,     0.294, 2483,  01
11:46:06.879,    361973,    -0.230,     0.225,    -0.010,     0.322,    -0.254,    -1.842,     9.570,     9.749,    10.498,    -4.822,    -2.869,    11.903,     0.453,   -26.436,   -12.991,    29.459,     31.24,   991.557,   182.186,    0.9979,   -0.0587,   -0.0081,    0.0243,    -6.746,    -0.758,     2.834,     0.000,     0.000,     0.000,         0, idle,    -0.244,     0.206,    -0.057,     0.324, 2486,  01
11:46:06.907,    362006,    -0.153,     0.225,    -0.144,     0.308,    -0.167,    -1.766,     9.484,     9.649,    12.634,    -5.737,     1.404,    13.947,     0.453,   -27.040,   -13.142,    30.068,     31.24,   991.557,   182.186,    0.9981,   -0.0548,   -0.0096,    0.0244,    -6.372,    -0.939,     2.834,     0.000,     0.000,     0.000,         0, idle,    -0.163,     0.182,    -0.187,     0.307, 2492,  01
11:46:06.939,    362039,    -0.244,     0.187,     0.105,     0.325,    -0.215,    -1.737,     9.719,     9.875,    14.282,    -4.822,     6.348,    16.356,     0.453,   -27.191,   -12.991,    30.139,     31.24,   991.557,   182.186,    0.9983,   -0.0510,   -0.0105,    0.0256,    -5.872,    -1.044,     2.994,     0.000,     0.000,     0.000,         0, idle,    -0.254,     0.191,     0.067,     0.325, 2490,  01
11:46:06.975,    362072,     0.062,     0.158,     0.062,     0.181,     0.110,    -1.680,     9.695,     9.840,    14.526,    -3.906,     4.517,    15.706,     0.453,   -27.191,   -12.840,    30.074,     31.24,   991.555,   182.206,    0.9985,   -0.0464,   -0.0112,    0.0277,    -5.345,    -1.137,     3.230,     0.000,     0.000,     0.000,         0, idle,     0.053,     0.167,     0.033,     0.179, 2493,  01
11:46:07.011,    362105,     0.000,     0.134,     0.000,     0.134,     0.072,    -1.627,     9.642,     9.779,    14.160,    -5.310,    -3.296,    15.478,     0.453,   -27.644,   -12.840,    30.484,     31.24,   991.554,   182.213,    0.9986,   -0.0424,   -0.0125,    0.0277,    -4.905,    -1.285,     3.235,     0.000,     0.000,     0.000,         0, idle,    -0.005,     0.129,    -0.024,     0.131, 2493,  01
11:46:07.037,    362138,    -0.196,     0.230,     0.311,     0.434,    -0.091,    -1.445,     9.972,    10.077,    13.672,    -6.226,    -1.404,    15.088,     0.302,   -27.946,   -12.689,    30.694,     31.24,   991.553,   182.224,    0.9988,   -0.0380,   -0.0142,    0.0271,    -4.395,    -1.500,     3.164,     0.000,     0.000,     0.000,         0, idle,    -0.215,     0.268,     0.268,     0.436, 2489,  01
11:46:07.070,    362171,    -0.177,     0.148,     0.062,     0.239,    -0.019,    -1.450,     9.709,     9.817,    13.062,    -6.226,     2.563,    14.695,     0.151,   -28.249,   -12.840,    31.030,     31.24,   991.552,   182.235,    0.9989,   -0.0342,   -0.0154,    0.0275,    -3.972,    -1.659,     3.208,     0.000,     0.000,     0.000,         0, idle,    -0.182,     0.148,     0.033,     0.237, 2495,  01
11:46:07.106,    362204,    -0.105,     0.124,    -0.148,     0.220,     0.057,    -1.397,     9.532,     9.634,    13.245,    -5.554,     2.747,    14.622,     0.151,   -28.249,   -12.840,    31.030,     31.24,   991.552,   182.235,    0.9990,   -0.0300,   -0.0169,    0.0287,    -3.494,    -1.840,     3.340,     0.000,     0.000,     0.000,         0, idle,    -0.105,     0.091,    -0.167,     0.218, 2501,  01
11:46:07.142,    362237,    -0.167,     0.024,    -0.191,     0.255,     0.024,    -1.416,     9.499,     9.604,    13.977,    -6.714,     4.211,    16.068,    -0.151,   -28.702,   -12.538,    31.321,     31.24,   991.552,   182.235,    0.9990,   -0.0257,   -0.0184,    0.0300,    -3.005,    -2.016,     3.494,     0.000,     0.000,     0.000,         0, idle,    -0.172,    -0.029,    -0.191,     0.259, 2499,  01
11:46:07.178,    362270,    -0.172,     0.153,     0.019,     0.231,     0.048,    -1.215,     9.723,     9.799,    13.611,    -7.385,     5.554,    16.451,    -0.151,   -28.702,   -12.538,    31.321,     31.23,   991.553,   182.224,    0.9991,   -0.0219,   -0.0198,    0.0316,    -2.587,    -2.186,     3.669,     0.000,     0.000,     0.000,         0, idle,    -0.182,     0.144,    -0.005,     0.232, 2496,  01
11:46:07.202,    362303,    -0.043,     0.086,    -0.144,     0.173,     0.215,    -1.201,     9.566,     9.643,    12.451,    -7.446,     7.202,    16.197,     0.000,   -28.853,   -12.538,    31.459,     31.23,   991.555,   182.211,    0.9990,   -0.0178,   -0.0216,    0.0341,    -2.126,    -2.406,     3.950,     0.000,     0.000,     0.000,         0, idle,    -0.043,     0.062,    -0.158,     0.175, 2492,  01
11:46:07.239,    362336,    -0.096,     0.000,    -0.282,     0.298,     0.220,    -1.230,     9.475,     9.557,    12.695,    -8.484,     6.287,    16.513,    -0.151,   -29.004,   -12.236,    31.480,     31.23,   991.556,   182.195,    0.9990,   -0.0145,   -0.0233,    0.0359,    -1.752,    -2.609,     4.153,     0.000,     0.000,     0.000,         0, idle,    -0.086,    -0.038,    -0.282,     0.298, 2492,  01
11:46:07.279,    362369,     0.067,     0.077,     0.053,     0.115,     0.412,    -1.077,     9.781,     9.849,    11.658,    -7.935,     3.723,    14.585,    -0.604,   -29.155,   -12.236,    31.624,     31.23,   991.557,   182.192,    0.9989,   -0.0107,   -0.0256,    0.0379,    -1.335,    -2.878,     4.378,     0.000,     0.000,     0.000,         0, idle,     0.057,     0.086,     0.043,     0.112, 2492,  01
11:46:07.307,    362402,    -0.129,     0.043,    -0.043,     0.143,     0.254,    -1.034,     9.690,     9.748,    12.024,    -6.348,     4.028,    14.181,    -0.453,   -29.155,   -12.085,    31.564,     31.23,   991.558,   182.184,    0.9988,   -0.0068,   -0.0275,    0.0390,    -0.895,    -3.120,     4.499,     0.000,     0.000,     0.000,         0, idle,    -0.129,     0.029,    -0.053,     0.142, 2495,  01
11:46:07.343,    362435,    -0.086,     0.139,     0.091,     0.187,     0.321,    -0.885,     9.833,     9.878,    11.169,    -5.432,     3.174,    12.819,    -0.755,   -29.457,   -12.085,    31.849,     31.23,   991.558,   182.184,    0.9987,   -0.0036,   -0.0287,    0.0403,    -0.544,    -3.274,     4.636,     0.000,     0.000,     0.000,         0, idle,    -0.100,     0.139,     0.072,     0.186, 2480,  01
11:46:07.367,    362468,    -0.033,     0.124,     0.187,     0.227,     0.397,    -0.833,     9.934,     9.977,     9.460,    -3.479,     2.136,    10.304,    -0.906,   -29.608,   -11.632,    31.824,     31.23,   991.558,   182.179,    0.9987,   -0.0002,   -0.0298,    0.0413,    -0.165,    -3.411,     4.735,     0.000,     0.000,     0.000,         0, idle,    -0.053,     0.139,     0.172,     0.227, 2482,  01
